time,envio_n,lat,lon,pm25,pm1,pm10,temp_pms,hum,vbat,csq,sats,speed_kmh
2025-09-20T11:29:46,456.0,-33.450134,-70.676849,2.0,0.0,3.0,22.6,36.1,0.0,27.0,7.0,21.1
2025-09-20T11:29:43,455.0,-33.450089,-70.676643,2.0,0.0,3.0,22.6,35.9,0.0,27.0,7.0,27.5
2025-09-20T11:29:40,454.0,-33.450012,-70.676414,3.0,1.0,4.0,22.6,36.0,0.0,27.0,7.0,23.1
2025-09-20T11:29:36,453.0,-33.449959,-70.676186,2.0,0.0,3.0,22.6,35.9,0.0,27.0,7.0,29.3
2025-09-20T11:29:33,452.0,-33.449898,-70.675941,3.0,1.0,4.0,22.6,35.8,0.0,27.0,7.0,29.1
2025-09-20T11:29:30,451.0,-33.449856,-70.675735,2.0,0.0,3.0,22.6,35.8,0.0,27.0,7.0,14.6
2025-09-20T11:29:27,450.0,-33.449879,-70.675613,2.0,0.0,2.0,22.6,35.8,0.0,27.0,7.0,14.0
2025-09-20T11:29:24,449.0,-33.449978,-70.675568,3.0,1.0,3.0,22.6,36.0,0.0,27.0,6.0,12.6
2025-09-20T11:29:21,448.0,-33.450073,-70.675537,1.0,0.0,1.0,22.5,35.7,0.0,27.0,7.0,13.2
2025-09-20T11:29:18,447.0,-33.450169,-70.675522,2.0,1.0,2.0,22.6,35.5,0.0,27.0,7.0,14.4
2025-09-20T11:29:15,446.0,-33.450287,-70.675499,1.0,0.0,1.0,22.5,35.6,0.0,27.0,7.0,17.0
2025-09-20T11:29:12,445.0,-33.450401,-70.675476,1.0,0.0,1.0,22.5,35.4,0.0,27.0,7.0,15.1
2025-09-20T11:29:09,444.0,-33.450474,-70.675461,3.0,1.0,3.0,22.5,35.2,0.0,27.0,8.0,6.2
2025-09-20T11:29:06,443.0,-33.450489,-70.675461,4.0,1.0,4.0,22.5,35.1,0.0,27.0,7.0,0.0
2025-09-20T11:29:03,442.0,-33.450485,-70.675468,3.0,0.0,3.0,22.5,35.3,0.0,27.0,6.0,0.0
2025-09-20T11:29:00,441.0,-33.450485,-70.675468,3.0,1.0,3.0,22.5,35.3,0.0,27.0,6.0,0.0
2025-09-20T11:28:57,440.0,-33.450485,-70.675468,3.0,0.0,3.0,22.5,35.4,0.0,27.0,6.0,0.0
2025-09-20T11:28:54,439.0,-33.450485,-70.675468,4.0,1.0,4.0,22.5,35.6,0.0,27.0,6.0,0.0
2025-09-20T11:28:51,438.0,-33.450489,-70.675468,3.0,0.0,3.0,22.5,35.5,0.0,27.0,7.0,0.0
